Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9
-0.39342767,0.41093498,-0.036832646,-0.037454262,0.21046476,-0.047201358,0.02507246,-0.25784022,-0.0124133965,0.74819785
0.14650853,-0.19718981,0.04896316,-0.19895132,-0.41502452,0.32172886,0.001470444,0.5649847,0.13963719,-0.5321741
0.114567816,0.02256937,0.32025576,0.010238253,0.3703014,-0.67247874,0.0010253532,0.16211794,0.32693508,-0.40146703
-0.45945725,-0.080162205,0.28343603,-0.40846622,0.5923916,0.18434101,0.15493904,0.2880446,0.0996821,0.18294999
0.3056223,0.26184094,-0.0016663433,-0.16021611,-0.5077005,0.06264481,-0.012989738,0.5833362,0.13804774,-0.43723097
-0.58313143,-0.071128644,0.16613688,-0.23755676,0.36496058,0.30012906,0.067711644,0.035092145,0.13606092,0.5685605
-0.46098894,0.3078794,-0.10427831,-0.08691596,0.12805879,0.22818927,0.085303284,-0.17609818,-0.11706999,0.74418354
-0.1291401,-0.11264419,0.6259166,-0.0017616376,0.04900244,-0.45031002,-0.32257026,-0.008051865,0.48151362,0.19418365
0.31531984,-0.08279715,0.095942974,0.030984074,-0.59400326,-0.03630831,-0.11126928,0.3767435,0.28815135,-0.5404138
-0.06788228,-0.34889528,-0.35534096,0.24389498,0.16725579,0.11700827,0.04761804,-0.7042633,-0.383316,0.032575894
-0.32834342,0.3312194,0.26296556,-0.2928506,0.079821475,0.10175682,8.655325e-05,0.44601128,0.30604306,0.5641433
-0.43543646,0.037094187,0.38403043,-0.17773731,0.15641204,0.059604056,-0.06559971,0.27721485,0.43021166,0.5793949
0.1781599,0.25329596,-0.03673176,-0.11631045,-0.67038935,0.17223233,-0.096709594,0.57882094,0.21927625,-0.1329229
0.032250345,0.047759533,0.32617602,-0.029039651,0.41368622,-0.6272995,0.027473196,0.23271953,0.43771276,-0.27981848
-0.3679408,0.2947509,0.004711198,0.029337492,-0.1286506,0.11095146,-0.1142952,-0.2918115,-0.039732847,0.80510944
-0.15506886,-0.28031626,-0.33872646,0.12577201,-0.17434245,0.45425892,-0.05957084,-0.571713,-0.39845994,0.2022398
-0.4745919,0.22764535,-0.02606922,-0.10419103,0.4564612,0.0024665492,0.102299824,-0.2752067,-0.0044350075,0.6456146
0.23665261,0.29134998,0.09703594,0.02973306,0.38571227,-0.7326331,0.09614125,0.017625475,0.13528697,-0.3680069
-0.38040942,0.4587978,0.009661428,-0.09328995,0.05631965,0.03474292,0.021294294,0.0369208,0.11526876,0.7851843
-0.34814397,0.4818019,-0.08574169,-0.3431407,0.15988515,0.33915666,0.1982072,0.24195187,-0.16270858,0.5066302
-0.052391373,-0.52285004,-0.29009292,0.038320627,0.29722896,0.27465707,0.16513874,-0.41817105,-0.4245487,-0.30347908
0.115602806,0.56210864,-0.1737605,0.20837408,0.1285524,-0.59967077,0.003553975,-0.3835013,0.051983412,0.2667178
-0.19823614,-0.46059602,0.09798339,0.2621868,0.43364665,-0.29936922,-0.029491443,-0.6208327,0.034546632,0.07101457
-0.09506394,-0.083738886,0.53042257,-0.06781756,0.16928767,-0.39534736,-0.17054376,0.32050496,0.61718726,-0.017797107
-0.46517366,-0.5009209,0.2596657,-0.09529549,0.6220129,0.058817033,0.08079885,-0.20983355,0.07828325,0.09559146
-0.41965348,0.18602869,0.055340283,-0.4098817,0.1775318,0.51935166,0.17106064,0.35270774,-0.056261092,0.40018162
0.15242176,-0.10373612,0.07800589,0.16571668,-0.85523,0.090178356,-0.3004094,0.1604685,0.2758559,-0.028573163
-0.11474424,-0.32187954,-0.2744656,0.0924567,0.41968387,0.11578102,0.15196493,-0.6087182,-0.45680442,-0.086639665
-0.40103844,0.2526022,0.31685057,-0.18908381,-0.0057852585,0.09306243,-0.089778244,0.23700818,0.28203666,0.6976686
-0.32049254,0.40946412,0.028977284,-0.10677077,-0.25220755,0.21218105,-0.041480273,0.17208937,0.05552175,0.75784993
-0.4113264,-0.19826476,0.2160199,0.12954849,-0.14403489,0.1070516,-0.25427628,-0.35586685,0.19163151,0.6839795
-0.32380867,0.4404569,-0.010953043,-0.08706995,-0.23085715,0.20513582,-0.040762294,0.05072797,-0.028108617,0.7700934
0.0142812,0.11812727,0.35231075,-0.101806074,0.4340649,-0.59010875,0.0097448295,0.30222607,0.40178457,-0.24869192
-0.068963386,-0.16744076,0.50407016,-0.023371188,0.24605602,-0.4674575,-0.13281961,0.25743625,0.57549316,-0.13567537
-0.23651478,-0.7532002,0.3421053,0.12392894,0.18340424,-0.03838257,-0.16023287,-0.41166645,0.112582676,-0.037774973
-0.049887534,-0.3366255,-0.3785042,0.077957325,0.30075017,0.23730029,0.18716455,-0.50031847,-0.5087776,-0.20948905
-0.5403881,-0.3220287,0.15796919,-0.04829709,0.11005541,0.38567758,-0.08710292,-0.33996472,-0.023825126,0.54074144
0.4676458,-0.080756076,-0.47407576,0.22121775,-0.4109321,-0.010319812,0.05188986,-0.1593392,-0.2008401,-0.51352775
-0.36040503,0.119284414,0.22430784,-0.40161598,0.1329151,0.3971105,0.093632646,0.54315704,0.19014475,0.35911745
-0.38477162,0.034626033,0.29084808,-0.280269,-0.0871883,0.3928691,-0.044946622,0.4288754,0.26621962,0.5184913
-0.4289227,0.3350949,-0.11822257,-0.0021978724,0.16057244,0.08051686,0.06203888,-0.2801649,-0.08955502,0.75307876
-0.36676398,-0.0042348458,-0.241554,-0.019874344,0.5376544,0.07298358,0.1763928,-0.5371859,-0.30822343,0.31247255
0.07460529,-0.07349301,-0.47415566,0.05826241,0.357201,0.07030375,0.25938496,-0.4357006,-0.5607855,-0.23808296
-0.40021735,0.10051049,0.3535829,-0.1377014,-0.12553838,0.15209413,-0.14729743,0.2535054,0.33876136,0.6679281
-0.42350918,-0.41601127,0.16348647,0.06925254,-0.18886492,0.37560803,-0.22641161,-0.32143888,0.097424015,0.52461684
-0.47866216,0.3048087,0.008274694,-0.28706673,0.46194702,0.15798478,0.1988398,0.09577352,-0.010046609,0.55527776
-0.31734365,-0.40113157,0.023202723,0.20565702,0.39669833,-0.13652219,-0.031460494,-0.66964126,-0.00860233,0.26469252
0.3702965,-0.105635025,-0.12191077,0.25343698,-0.760925,-0.05057464,-0.18660341,0.0019351502,0.17236154,-0.35571277
-0.016205393,0.30193153,0.39133534,-0.030041208,0.23396161,-0.60532874,-0.113838,0.25874928,0.49753034,0.0769507
-0.4002643,0.4484276,-0.026236683,-0.2973733,0.19625334,0.25213164,0.17096928,0.24649619,-0.026029058,0.5973508
-0.4065912,-0.46130738,0.33191496,0.0013637389,0.58451784,-0.14893335,-0.0048358114,-0.3348498,0.12186454,0.14446008
-0.45036608,-0.09419386,0.08193807,-0.15458271,0.7726463,-0.057450607,0.20595492,-0.23222607,-0.050259363,0.24193639
-0.027612755,-0.22140715,0.5043827,0.122457854,0.0508743,-0.49907824,-0.21249726,0.11472529,0.6033231,-0.082676195
-0.5599748,0.062377237,0.039188433,-0.19460581,0.15531035,0.40570143,0.05484011,-0.018595608,-0.007063377,0.67157435
0.15833905,0.120194666,0.26537076,-0.057838276,0.3717178,-0.6361721,0.04276505,0.24831064,0.29491723,-0.43973038
0.10176211,-0.01528147,0.42475626,0.19452575,-0.061353832,-0.6525547,-0.25251615,-0.04858015,0.52451926,-0.017772991
0.33521459,0.7823878,-0.283069,-0.06988248,0.009848737,-0.36390996,0.14062533,0.041014004,-0.16766255,-0.091614164
-0.14478593,-0.467703,0.07445197,0.37502035,-0.010027599,-0.19502993,-0.21445227,-0.66643834,0.14460178,0.25481513
0.3080428,0.041743703,0.011057978,0.021703359,-0.7488765,0.05368273,-0.15439348,0.3585632,0.21526587,-0.37460852
-0.33464557,-0.45684394,-0.19265239,-0.004720515,0.38165742,0.33392245,0.12800652,-0.5022441,-0.3382271,0.044381108
-0.42982844,-0.03597418,0.12330259,-0.3034821,-0.088304915,0.61105955,0.014198843,0.32344234,0.07523726,0.463659
0.012268391,-0.015853588,0.443248,0.028763283,0.30231738,-0.6703315,-0.0898797,0.10602957,0.45615754,-0.18482852
-0.45043734,0.10898442,0.025969999,0.030736975,0.45576403,-0.15694685,0.04024607,-0.45147997,0.0029252786,0.58804226
0.18350537,0.35977313,0.29896054,0.037219435,0.10274647,-0.71191686,-0.0900838,0.18344082,0.41214806,-0.1308139
-0.21784747,-0.008521414,0.011129516,-0.26706645,0.84483886,-0.1456382,0.32125658,0.04180939,-0.08780158,-0.18274395
-0.36540452,0.5167963,-0.18400261,-0.24453075,0.24052018,0.21830823,0.19658192,0.056605965,-0.14661004,0.58042854
0.3240383,-0.41272604,-0.30493507,0.30122527,-0.52509916,0.11225029,-0.07515694,-0.2326762,-0.11286157,-0.42435905
0.30328217,0.3434825,-0.1909512,-0.10616939,-0.6063105,0.11753713,-0.0036093628,0.4985324,0.071521215,-0.32743752
-0.39678496,0.1005726,0.21156968,-0.32014486,-0.01163782,0.4052905,0.012945216,0.45857874,0.22324361,0.5103888
-0.5134213,-0.11595307,0.1504413,-0.0012462905,-0.0114112655,0.24008071,-0.12287736,-0.12709863,0.2448175,0.74253744
-0.3162382,0.5209646,0.034093592,-0.36908147,0.187574,0.19572258,0.1447217,0.3523153,0.0037078555,0.52214015
0.30381626,0.055588894,0.12983915,-0.026591728,-0.589423,-0.047638014,-0.11557244,0.47576913,0.30127412,-0.45483163
0.015177504,0.014608112,0.33888954,0.29020375,-0.16494429,-0.574868,-0.30703777,-0.2891005,0.44426808,0.2599742
-0.42099506,0.158876,-0.022045787,0.09025809,-0.05778763,0.111559525,-0.08586036,-0.32298145,0.0444653,0.81205773
-0.3470977,0.10534386,0.41160423,-0.13219897,-0.27468723,0.18577443,-0.23345853,0.13853744,0.21256502,0.6728199
-0.37108147,-0.2335749,0.29005527,0.06370945,0.5075852,-0.27125552,-0.06639372,-0.5138218,0.052194886,0.34231997
-0.46882156,-0.4782531,0.0014677786,0.038235407,0.39402145,0.23563245,0.0351443,-0.50538975,-0.12807211,0.2572635
0.07121048,-0.18398178,-0.4514444,0.09557347,0.35282162,0.05969075,0.23630676,-0.47887805,-0.51665664,-0.26076463
-0.17929855,-0.15415043,-0.39546788,-0.0814529,0.3778085,0.34768388,0.22192428,-0.4360474,-0.5264254,-0.030423893
-0.4202982,0.37229586,-0.10622321,-0.28896004,0.13336489,0.38993794,0.1276343,0.06108862,-0.15319706,0.61370546
-0.40596628,-0.70544815,0.40491834,-0.03422889,0.1975347,0.19420207,-0.13797273,-0.189778,0.16922371,0.10945583
0.37848005,-0.24710491,-0.44463298,0.30153775,-0.46416137,0.060067188,-0.0045672557,-0.26849353,-0.19496883,-0.42177275
0.3312877,-0.3637918,-0.43269178,0.2385941,-0.3548717,0.14749265,0.045993008,-0.2388876,-0.2590107,-0.48969114
0.21234386,0.10825678,0.07909254,-0.2430238,-0.4882854,0.20896742,-0.028382456,0.636154,0.12775818,-0.41709083
0.366447,-0.40940443,-0.29204226,0.34571394,-0.4228054,-0.055940524,-0.04070988,-0.26375586,-0.03759182,-0.4886373
-0.24111556,-0.49845585,0.03210244,0.24359116,-0.27871454,0.24429543,-0.26403978,-0.55171025,-0.0012320495,0.34867322
-0.45322493,-0.056100875,0.2783502,-0.30662325,0.024437364,0.44512442,-0.033047814,0.32330492,0.21902902,0.51731855
-0.3988885,0.29480836,-0.03189675,-0.348339,0.6410757,0.10303337,0.3018819,0.13253498,-0.107490756,0.29961988
0.084128104,-0.25215334,0.4165835,0.15502517,0.12828715,-0.61609143,-0.13518292,-0.0011084914,0.48112303,-0.29323235
-0.41190338,0.36549568,-0.12440552,-0.1251755,0.38397014,0.0647346,0.1542875,-0.27604848,-0.20108983,0.6111748
-0.20818779,0.6010259,-0.052409846,-0.38653207,0.44539654,0.011771254,0.26651195,0.29011837,-0.101720266,0.2814442
0.33822158,-0.4488856,-0.23036778,0.3129642,-0.49575433,0.012963433,-0.08264598,-0.19975139,0.008761136,-0.49024868
0.13740776,-0.17179404,0.15530428,-0.07249788,-0.6699802,0.25705305,-0.17403525,0.48100942,0.23044096,-0.30417037
0.19838056,-0.13956252,0.06480616,-0.019022342,-0.75888133,0.2500384,-0.18392693,0.3743017,0.14560531,-0.32101998
-0.53215224,-0.24560107,-0.008562623,-0.06335736,0.5257682,0.19715868,0.11792845,-0.39951307,-0.1376193,0.3803236
-0.19194853,-0.541062,0.09767823,0.21334906,-0.35806787,0.23302066,-0.31409094,-0.49602243,0.033064865,0.29504713
0.26251623,-0.447937,-0.28011307,0.20024994,-0.5768486,0.2673311,-0.08653761,-0.10224302,-0.061682057,-0.43116924
-0.4097957,-0.4273025,0.22034165,-0.0547995,0.69036025,-0.122352526,0.08945318,-0.2591035,0.14982504,0.09367545
0.2950442,-0.17302366,0.046970032,0.21881817,-0.7557992,-0.042214897,-0.22400425,0.09788712,0.27314916,-0.3543151
-0.3851801,0.07868321,0.25154373,-0.35332498,-0.12790832,0.5094254,-0.049558133,0.3546307,0.06963433,0.49838707
-0.22672915,-0.5667638,0.013776092,0.20289099,0.43728718,-0.09507074,0.021433143,-0.615159,-0.08257361,0.007830342
-0.4555433,-0.34356955,0.30437198,0.07991317,0.3538519,-0.12070208,-0.11384665,-0.33657986,0.30124387,0.467586
-0.4508377,-0.078760095,0.12570858,-0.14953052,-0.22911231,0.53484154,-0.08667327,0.1471954,0.10517939,0.61122084
-0.07274062,-0.37112254,-0.2921925,0.19937424,0.37642846,0.010792494,0.10670051,-0.6702915,-0.3542755,-0.062037975
0.29287764,-0.35815626,-0.39697093,0.2652163,-0.545845,0.21452467,-0.055665728,-0.22969294,-0.16350901,-0.36257556
-0.23860094,0.33516297,-0.18603529,-0.1862483,0.6767636,-0.11267213,0.2825255,-0.28259078,-0.30603734,0.1933826
0.14297533,0.16713,-0.5963882,0.110966906,0.18248865,0.02551843,0.21279776,-0.46487093,-0.53179735,-0.074051075
0.14424443,0.29545522,0.051163297,0.119319506,0.44232282,-0.7642974,0.07517945,-0.23943304,0.120938756,-0.13280922
-0.54546475,-0.08116753,0.21740201,-0.3004018,0.25559992,0.4125016,0.063809805,0.21927354,0.14812367,0.4987916
0.040732343,-0.044491533,0.31500393,0.33011746,-0.27981752,-0.50922674,-0.3169434,-0.2274834,0.49835855,0.22356988
0.46810156,-0.08497781,-0.101382166,0.31302652,-0.4492472,-0.3714723,-0.08515522,-0.09743777,0.19554372,-0.5201905
0.18418945,-0.0698578,0.2672033,0.11143182,0.30229434,-0.7054553,0.0013700182,-0.0074265185,0.29798326,-0.44663104
0.2741297,0.26820746,-0.09505884,-0.06332342,-0.72777146,0.1389771,-0.09995531,0.4647768,0.10249156,-0.23322196
-0.4471814,0.12349365,0.054462183,-0.331224,0.021026691,0.58640605,0.11203971,0.28734154,-0.047392566,0.48002523
0.19221951,-0.43869397,0.18923424,-0.03126697,-0.48730487,0.16974314,-0.12974419,0.31765372,0.19704613,-0.5576457
-0.11735002,-0.22013067,0.5338974,-0.1415502,0.15400039,-0.22002016,-0.14520326,0.44517642,0.5723464,-0.11712075
-0.35136393,-0.04128688,0.4096197,-0.14012979,-0.13840984,0.16301693,-0.18224095,0.33059028,0.4494486,0.54513913
-0.29578197,-0.6607994,0.3024205,0.1543503,0.23411271,-0.046222426,-0.15612538,-0.5082985,0.08036373,0.12012037
0.19565812,-0.33023506,0.21804476,0.1276332,-0.63741463,0.0074618896,-0.23309919,0.22795816,0.37902692,-0.36402494
-0.108188815,-0.23252848,-0.37888852,0.17461655,0.31848297,0.08881416,0.12123576,-0.6687255,-0.4323606,0.045070827
-0.30021065,0.44575056,0.10318337,-0.34285715,-0.015902631,0.26006103,0.06342679,0.45425352,0.07532657,0.5468585
-0.035957504,-0.11964622,-0.49731645,0.08425917,0.26914984,0.18658064,0.18722145,-0.5505535,-0.5312525,-0.048213437
-0.45570776,0.27464098,0.22086516,-0.15426369,0.043799642,0.12350934,-0.044250626,0.091323614,0.17168036,0.7664065
-0.021664234,-0.27306786,-0.08780873,0.106596254,0.64472014,-0.30788904,0.19237714,-0.48719802,-0.23973311,-0.25216827
0.24381877,0.22864452,0.091133006,0.038409106,-0.76824284,-0.043607906,-0.21535586,0.3849481,0.28670594,-0.098138675
-0.13446313,-0.65974545,0.107257925,0.19774659,0.44322607,-0.20418577,0.027225975,-0.46623346,0.04684232,-0.1939001
0.3565315,-0.44816253,-0.26968032,0.2520455,-0.42224237,0.05193358,-0.022918971,-0.16445549,-0.07652499,-0.5668937
-0.49119663,0.2529729,0.15420406,-0.092101425,0.23494159,0.008768038,-0.007978784,-0.15609935,0.07408148,0.75978667
0.11034933,-0.36865532,0.17058289,-0.058774963,-0.564245,0.27896962,-0.14716294,0.40973115,0.24973208,-0.41384104
-0.5813057,-0.18011348,0.10518298,-0.13054323,0.46732426,0.20329605,0.06691684,-0.19995722,0.09942177,0.53616345
-0.39688507,0.10854722,0.37686262,-0.34512445,0.16489372,0.20810957,-0.005384439,0.45611602,0.29814065,0.4495611
0.4612879,0.057343,-0.1970302,0.19460379,-0.6420779,-0.13434465,-0.084152445,0.09198493,0.12940843,-0.49460268
0.36691403,-0.36485586,-0.3034944,0.3891102,-0.41054302,-0.12009715,-0.05000403,-0.33499992,-0.043600082,-0.43490624
-0.51407444,-0.47233045,0.08269838,-0.115270235,0.51155716,0.26507068,0.07903853,-0.3158756,-0.06199012,0.22513269
0.411436,-0.20115004,-0.4211041,0.17374016,-0.4452081,0.13899595,0.043453682,-0.09725832,-0.23720276,-0.5455292
-0.1385098,0.036820207,0.42462397,-0.0041308077,0.4136832,-0.59180814,-0.074561864,0.079624094,0.5092292,0.08094687
-0.2975075,-0.6468554,0.24330632,0.120293565,0.4377749,-0.11436387,-0.034909133,-0.4504944,0.10212137,0.008945399
-0.07088191,-0.011731393,0.5346415,0.104215555,-0.047179285,-0.48537216,-0.3112186,0.017837616,0.5533714,0.23859723
-0.3320004,0.39107406,-0.05779805,0.04324559,0.16300745,-0.12771896,-0.028656676,-0.3761735,0.010422301,0.7391253
-0.21853836,-0.2612445,-0.37562993,-0.076491475,0.124529846,0.55336803,0.13910277,-0.38387617,-0.4985964,0.0032848297
-0.29837382,0.08974915,0.40988883,-0.1856819,-0.117827594,0.113393776,-0.14941998,0.42597607,0.44230118,0.5237153
-0.31866512,0.54370874,0.1460872,-0.23760454,0.24510431,-0.08668117,0.09376599,0.29520622,0.16839562,0.5771917
-0.47576025,-0.3585225,0.0072907056,-0.1473185,0.6327796,0.22510551,0.16459757,-0.30857745,-0.15010639,0.165623
0.1415714,-0.236982,0.36649337,0.28932276,-0.019631943,-0.63899076,-0.21925049,-0.20803814,0.40843576,-0.19724853
-0.45425102,-0.23015824,0.015425322,0.10021979,0.44827178,0.006938956,0.036582332,-0.58043784,-0.103638485,0.42475656
-0.3497704,0.29757386,0.1029651,-0.38230622,0.004165451,0.44446436,0.10405226,0.44456798,0.010000318,0.4756228
0.3812231,-0.44014174,-0.20654999,0.17123643,-0.23339765,-0.046934586,0.06394813,-0.046526127,-0.04125759,-0.7241035
-0.24978267,-0.5334388,0.018224785,0.21645856,0.37182444,-0.07646879,-0.026365679,-0.66523623,-0.07076026,0.116287686
0.27624956,0.13347177,-0.07467649,-0.20459507,-0.42221507,0.17278126,0.05361821,0.5934978,0.10058719,-0.5339329
-0.37988195,0.4698799,-0.016705867,-0.052969273,0.15588646,-0.03629378,0.04078941,-0.14908893,-0.0008234675,0.76309097
-0.4526134,-0.054989345,0.34778312,-0.1891371,-0.025790686,0.2874893,-0.09206369,0.29389477,0.34482035,0.5816572
0.36695212,-0.16704483,-0.091787614,0.30806157,-0.71359545,-0.11183262,-0.19252054,-0.06814191,0.19541562,-0.36399963
-0.3820386,0.46817434,-0.023474839,-0.31803858,0.16774146,0.26587203,0.15103453,0.2528841,-0.05057499,0.5873798
-0.49311915,0.1369349,0.00514032,0.0027917118,0.44878852,-0.05977936,0.0927537,-0.3469784,0.004282916,0.63564754
0.40329924,-0.26633462,-0.31496403,0.32518908,-0.5402313,-0.02826431,-0.05694586,-0.19726782,-0.060953476,-0.4721693
-0.40909097,0.10233106,-0.013299106,-0.14614253,-0.27609387,0.51854086,-0.047680095,0.1177142,-0.015466785,0.66268903
-0.25441226,0.4019272,-0.009461571,-0.28329802,0.7280521,-0.21233176,0.27786288,0.07680102,-0.029008692,0.18517391
0.29766932,-0.20781809,0.021312973,0.17225362,-0.71455306,0.0037808323,-0.17988698,0.17987972,0.27712932,-0.43123317
0.09001133,0.46935165,0.25731525,-0.07920121,0.28553945,-0.6516165,-0.015784437,0.25767854,0.35369167,-0.035226677
-0.43407056,0.074160896,0.09694326,-0.31868097,-0.050719704,0.5726343,0.051348023,0.32775405,0.031922825,0.50355375
0.24043652,0.082187064,0.06616579,0.18823312,0.3486663,-0.75785905,0.06565193,-0.19436161,0.16505583,-0.36107764
-0.50057673,0.086464666,-0.061945416,-0.18542928,0.64134395,0.093488075,0.21629003,-0.19509834,-0.08431913,0.437846
-0.3605566,0.21651831,0.12636173,-0.40048888,0.11825605,0.41993073,0.13403401,0.51596475,0.10699317,0.40100086
-0.10108863,-0.4473221,-0.15792833,0.3099284,0.24319331,-0.090123,-0.025825882,-0.74861234,-0.18638888,0.07479172
-0.37747088,0.42540178,0.17473955,-0.20630233,0.31060272,-0.09128584,0.07402885,0.20132631,0.23716606,0.62959266
0.35657457,0.115301274,-0.19166641,0.018699797,-0.722608,0.13768066,-0.069986075,0.3138467,0.031002518,-0.42071027
-0.18749145,-0.3306913,-0.35575065,-0.039125744,0.12720264,0.5267795,0.12711568,-0.41262528,-0.4936017,-0.06052145
0.37859994,-0.37200513,-0.357243,0.29420188,-0.35504633,-0.013269044,0.02795543,-0.23346244,-0.14020497,-0.5503809
-0.32632464,0.5042891,0.034699313,-0.24592462,0.5738866,-0.174543,0.2237582,0.07015663,-0.018697605,0.4029533
0.14150341,-0.3573966,0.19681866,-0.10491485,-0.4741272,0.2507275,-0.10474345,0.44670877,0.20125128,-0.5136309
-0.5430864,-0.22711906,0.22302757,-0.17842402,0.6557443,0.06787322,0.13129842,-0.112477295,0.07182429,0.31975162
-0.005647503,-0.15702376,0.39451587,0.15823272,0.30592126,-0.67844045,-0.10076169,-0.07551825,0.45031327,-0.14874072
0.3871796,0.08466342,-0.052232895,-0.050930813,-0.60154176,0.0702371,-0.047301557,0.38216084,0.026159983,-0.567316
-0.50471205,0.11938765,0.2695207,-0.18955977,0.3592058,0.021194857,0.046599742,0.17021766,0.30634028,0.6066053
-0.3725818,0.4117933,-0.16137594,-0.10507945,0.41643414,-0.014547922,0.1670926,-0.27942568,-0.16760805,0.58890176
-0.43544614,-0.5791199,0.26870477,0.05409305,0.45091686,-0.030544356,-0.03974222,-0.3677221,0.15694515,0.18490179
-0.4775791,-0.44786024,0.4542693,-0.06657419,0.1937279,0.12251195,-0.18355516,-0.14332475,0.28782916,0.4134332
-0.3538248,0.23578084,-0.0035181688,0.120673805,0.2901596,-0.24658942,-0.016643947,-0.4282567,0.108729854,0.6812772
-0.15599588,-0.54677224,-0.23913048,0.044100974,0.17755795,0.37493393,0.08017276,-0.49601662,-0.41840848,-0.13397405
-0.11080909,-0.41987047,-0.27698365,0.2232059,0.37135953,-0.0051737106,0.09132432,-0.68371224,-0.26650327,-0.011320777
-0.3989214,0.3384765,-0.102878295,0.010708715,0.038249604,0.10457869,-0.007891961,-0.3009453,-0.07823733,0.77874625
-0.15181504,-0.3307887,-0.06623701,0.29777506,0.10660557,-0.08497395,-0.12402184,-0.7996168,-0.16966143,0.2689516
-0.2500005,-0.71407354,0.09138568,0.19281352,0.07923961,0.15694028,-0.13518819,-0.56997895,-0.049447127,0.074593164
0.325654,-0.3734458,-0.2287144,0.2960737,-0.629141,0.10301772,-0.13838679,-0.19288741,-0.038775377,-0.3875911
0.3646161,0.2715898,-0.10520108,0.073286355,-0.77697,-0.0286371,-0.14559425,0.2709899,0.111668885,-0.25544137
-0.35610133,0.30954108,-0.1778199,0.009930968,0.01554334,0.1569511,-0.010579328,-0.3888886,-0.17122182,0.734928
-0.4727499,-0.31750306,0.37940058,0.06121178,0.22993398,-0.07554752,-0.15435962,-0.20246732,0.38015127,0.50999594
-0.054342058,0.50206345,-0.36257154,-0.18132699,0.5728557,-0.14529072,0.32745525,-0.16855338,-0.30007222,0.075419
0.0824099,-0.026631635,0.47516617,0.112245135,-0.009608298,-0.6018901,-0.22507146,0.11571716,0.5635556,-0.100553155
-0.52255255,-0.35612136,0.123707175,-0.013381676,0.5592307,0.061685186,0.06431753,-0.35523686,0.08776641,0.3606339
-0.47879744,-0.35278803,0.35615736,0.013115736,0.011765743,0.18052685,-0.18423282,-0.07135764,0.36997566,0.55734134
-0.33363476,-0.085002825,-0.053118575,0.19371659,-0.067814566,0.086725734,-0.17723462,-0.61324203,-0.041464876,0.64791757
-0.3482351,0.12754409,0.15028396,-0.025315488,0.66343206,-0.37957454,0.08789757,-0.322459,0.09339045,0.36686802
0.10253852,-0.006376165,0.11690975,0.02748641,-0.80477715,0.1798973,-0.25267702,0.39485928,0.274212,-0.0063868095
-0.29873517,0.39577517,0.1272628,-0.18566796,-0.22259142,0.20287947,-0.053701404,0.32679725,0.14849065,0.69355184
-0.114316545,-0.5092445,-0.2297341,-0.010876775,0.43030354,0.23878948,0.21049114,-0.36967677,-0.3960626,-0.30771932
0.27808622,-0.088687256,0.09693697,-0.038211487,-0.49872237,-0.0039098966,-0.06731198,0.47565368,0.35783973,-0.5444078
0.0047140466,0.1920966,0.35897732,0.16005012,-0.30175674,-0.42959905,-0.32503808,0.01597436,0.53035206,0.38184437
0.18984011,-0.24291813,0.16058823,-0.19342083,-0.28100988,0.1710905,0.01643456,0.5396334,0.13888048,-0.650193
-0.5184033,-0.3693129,0.18998785,0.03872518,0.3324064,0.105885856,-0.06876619,-0.4298866,0.08188042,0.48921305
-0.3671757,0.04742784,0.35141832,-0.36231616,0.28657007,0.19395147,0.054483976,0.5161237,0.34011266,0.32155266
0.08914757,0.2929137,0.24360946,-0.06885304,0.43002504,-0.679509,0.06552734,0.21179643,0.29503566,-0.24354945
-0.3305594,0.4119799,-0.059086543,-0.05255515,-0.21518902,0.19891293,-0.047445666,-0.03390027,-0.038094815,0.7899529
0.29259586,0.45242035,0.016757693,-0.032115746,0.31844276,-0.663124,0.13354804,0.07413495,0.03156166,-0.37805384
-0.29288653,0.55892396,-0.17144313,-0.09459139,-0.09597411,0.16399504,0.08071873,0.06514317,-0.08825605,0.7133213
-0.36240077,0.14766331,0.17590043,-0.26191735,-0.21597855,0.4566774,-0.027691213,0.40627602,0.12346382,0.55771697
-0.0044107987,-0.032630738,0.42454454,0.22496152,-0.18654644,-0.5062931,-0.3210875,-0.10010578,0.5569505,0.23157182
-0.50089204,0.16828862,-0.117745295,-0.07918348,0.4249989,0.1115363,0.13390602,-0.30675977,-0.08127334,0.6236586
0.073128395,-0.38553053,0.33705664,-0.0316026,0.40022016,-0.41461104,0.027711336,0.10637996,0.16764188,-0.5992874
-0.5440687,0.042607278,-0.06924076,-0.18467698,0.1828288,0.4806699,0.10452336,-0.14338024,-0.18764275,0.57629097
-0.15942372,-0.7643633,-0.0121962875,0.010733741,0.14649844,0.35978433,0.026605371,-0.32928222,-0.2436236,-0.26584828
0.42463082,0.55886954,-0.12601738,0.12783141,-0.514904,-0.38308313,-0.09096108,0.107662566,0.13806292,-0.15597083
-0.5431944,-0.14494112,0.08644129,0.016527599,0.25601995,0.12331809,-0.054694597,-0.38309765,0.09463635,0.6608492
-0.3728278,0.3456964,0.096067026,-0.0036909855,0.015322967,-0.055578783,-0.10077926,-0.17017779,0.16191433,0.81461275
-0.23548493,-0.4752301,-0.21039626,0.14780192,0.015838258,0.373491,-0.052678794,-0.62551975,-0.30550975,0.15955761
